iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
8,58,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.140527,0.149574,0.152915,-0.009047,15,0.140527,0.149574,0.152915,-0.009047
8,59,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.158809,0.154182,0.112019,0.04679000000000001,15,0.158809,0.154182,0.112019,0.04679000000000001
8,60,4,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.154712,0.134215,0.131261,0.023451,15,0.154712,0.134215,0.131261,0.023451
8,61,1,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.135642,0.129195,0.101205,0.03443700000000001,15,0.135642,0.129195,0.101205,0.03443700000000001
8,62,3,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.148591,0.155814,0.105792,0.042799000000000004,15,0.148591,0.155814,0.105792,0.042799000000000004
8,63,1,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.143492,0.15461,0.109389,0.03410300000000001,15,0.143492,0.15461,0.109389,0.03410300000000001
8,64,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.148166,0.14837,0.139824,0.008341999999999988,15,0.148166,0.14837,0.139824,0.008341999999999988
8,65,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.155825,0.154282,0.111164,0.04466099999999999,15,0.155825,0.154282,0.111164,0.04466099999999999
8,66,2,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.152629,0.156296,0.123554,0.02907499999999999,15,0.152629,0.156296,0.123554,0.02907499999999999
8,67,3,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.139965,0.147055,0.117035,0.022930000000000006,15,0.139965,0.147055,0.117035,0.022930000000000006
