iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
0,84,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.203101,0.216635,0.211786,-0.008684999999999998,15,0.203101,0.216635,0.211786,-0.008684999999999998
0,85,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.201664,0.225752,0.221183,-0.01951899999999998,15,0.201664,0.225752,0.221183,-0.01951899999999998
0,86,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.197921,0.226515,0.223142,-0.025220999999999993,15,0.197921,0.226515,0.223142,-0.025220999999999993
0,87,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199771,0.220387,0.2155,-0.015728999999999993,15,0.199771,0.220387,0.2155,-0.015728999999999993
0,88,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.201779,0.24375,0.22194,-0.020161000000000012,15,0.201779,0.24375,0.22194,-0.020161000000000012
0,89,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.206166,0.215081,0.177353,0.028812999999999978,15,0.206166,0.215081,0.177353,0.028812999999999978
0,90,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.206698,0.236552,0.177545,0.029152999999999984,15,0.206698,0.236552,0.177545,0.029152999999999984
0,91,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.204543,0.218522,0.193493,0.011050000000000004,15,0.204543,0.218522,0.193493,0.011050000000000004
0,92,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.202323,0.227224,0.226675,-0.024351999999999985,15,0.202323,0.227224,0.226675,-0.024351999999999985
0,93,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.212338,0.218517,0.167096,0.045242000000000004,15,0.212338,0.218517,0.167096,0.045242000000000004
