Brands,Models,Version,Currency,Price,Urlpic,Year,KM,Fuel_type,Transmission,Location,Color,Cilinders,Upholstery,Engine,Age
MAZDA,3 SEDÁN,otros,USD,14500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_a4df4def6b844ab2981a1770c1b92823.webp,2019,57800.0,gasolina,mecanica,Lima,azul,4.0,tela,1600.0,5
TOYOTA,RAV4,4x2,USD,21000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_c07e0d6005084b33b89d3373032e780b.webp,2017,20500.0,gasolina,mecanica,Provincias,rojo,4.0,tela,1987.0,7
MAZDA,CX-9,premium,USD,37000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-9/pe/RT_PU_09405f30f5d64092acc3eeab08c66194.webp,2020,18000.0,gasolina,automatica,Lima,gris,6.0,cuero,2498.0,4
TOYOTA,COROLLA,otros,USD,10500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_44bfb2e45f4645f48af36d3f01bb9dbc.webp,2010,161512.0,gasolina,mecanica,Lima,gris,4.0,otros,1600.0,14
GREAT WALL,H3,4x2,USD,11500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/great-wall/h3/pe/RT_PU_4b340006ac40451e89056fcf5ee74d09.webp,2016,60000.0,gasolina,mecanica,Lima,gris,4.0,tela,1998.0,8
NISSAN,AD,otros,USD,3400.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/ad/pe/RT_PU_2eb6a8c847dc4c6abe4e8be3f37251e2.webp,2003,250000.0,gasolina,automatica,Lima,blanco,4.0,otros,1600.0,21
NISSAN,VERSA,otros,USD,13600.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/versa/pe/RT_PU_e409d42fde4d42eabe921bc9239721e5.webp,2021,16300.0,gasolina,mecanica,Lima,otro,4.0,tela,1598.0,3
MAZDA,3 SEDÁN,premium,USD,15000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_d1ef5dfdac7d44fd9e1cf3926f4d53d1.webp,2015,52000.0,gasolina,mecanica,Lima,rojo,4.0,cuero,2488.0,9
VOLKSWAGEN,PASSAT,otros,USD,10000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/passat/pe/RT_PU_9e69247bb0b6426d8af5b3cefd7631a2.webp,2010,160000.0,gasolina,mecanica,Lima,gris,4.0,otros,1800.0,14
KIA,SORENTO,4x2,USD,16500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sorento/pe/RT_PU_6413eb4661b043d7a3656634a654d838.webp,2013,104000.0,gasolina,mecanica,Lima,gris,4.0,tela,2399.0,11
LAND ROVER,RANGE ROVER SPORT,otros,USD,22000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/land-rover/range-rover-sport/pe/RT_PU_14e92b1ee2ce4784b3540e8e800d88b8.webp,2011,106000.0,diesel,automatica,Lima,blanco,6.0,cuero,2993.0,13
KIA,CERATO,otros,USD,9500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_b075200757744bfb8a2427e79e593a66.webp,2012,154000.0,gasolina,mecanica,Lima,plata,4.0,tela,1599.0,12
MITSUBISHI,LANCER,otros,USD,4000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/lancer/pe/RT_PU_f1c5ba15ae004fc98bfe813ac53207f9.webp,1996,700000.0,gasolina,mecanica,Lima,azul,4.0,otros,1300.0,28
CHERY,Q22,otros,USD,8000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/q22/pe/RT_PU_9d69d89cf437464db70666b7c3657786.webp,2020,47000.0,gasolina,mecanica,Lima,plata,4.0,tela,1200.0,4
SUBARU,XV,premium,USD,12800.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_8ee38a0be3634c8792a229b3234ef356.webp,2012,79600.0,gasolina,mecanica,Lima,gris,4.0,tela,1995.0,12
MINI,COOPER COUNTRYMAN,otros,USD,23000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mini/cooper-countryman/pe/RT_PU_80e605f791044f488e557fd90b81a05d.webp,2014,63000.0,,automatica,Lima,otro,,tela,1499.0,10
KIA,RIO,premium,USD,5500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio/pe/RT_PU_9820af429ccf49429427887369424b27.webp,2008,85000.0,gasolina,mecanica,Lima,otro,4.0,tela,1199.0,16
TOYOTA,HILUX,4x4,USD,33000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_16cb90f9b97d41349a26b29585da7b1d.webp,2017,60000.0,gasolina,mecanica,Lima,gris,4.0,tela,2755.0,7
FOTON,F300S,otros,USD,17000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/foton/f300s/pe/RT_PU_4d101655c530474bbcf1b2f2599a851f.webp,2021,16000.0,diesel,mecanica,Lima,blanco,4.0,tela,2771.0,3
SUZUKI,SWIFT,otros,USD,12600.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift/pe/RT_PU_1d2e11797be0421da89c623dfb8d17d9.webp,2020,31500.0,gasolina,mecanica,Lima,plata,4.0,tela,1200.0,4
SUZUKI,SWIFT SEDÁN,otros,PEN,27000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift-sedan/pe/RT_PU_d838d999067844e781cb61811776ac6e.webp,2016,300000.0,gasolina,mecanica,Lima,blanco,4.0,tela,1197.0,8
SUBARU,OUTBACK,otros,USD,15800.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/outback/pe/RT_PU_21511c429b044e93a07698d7f393c18f.webp,2014,106000.0,gasolina,mecanica,Lima,negro,4.0,otros,2500.0,10
TOYOTA,AVANZA,otros,USD,14001.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/avanza/pe/RT_PU_a343ba81913b4f81944906f16e587c3f.webp,2017,148000.0,gasolina,mecanica,Lima,negro,4.0,tela,1495.0,7
MG,5,otros,USD,12500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mg/mg5/pe/RT_PU_1c142300883b476d9be151b6d71e0cc3.webp,2020,25000.0,gasolina,mecanica,Lima,gris,4.0,cuero,1498.0,4
KIA,MOHAVE,otros,USD,24900.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/mohave/pe/RT_PU_6b5f4a8c25d04166b2f814d17b37fe8b.webp,2018,21300.0,gasolina,automatica,Lima,blanco,6.0,tela_cuero,3778.0,6
MITSUBISHI,L200 DK-R,4x4,USD,22000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/l200-dk-r/pe/RT_PU_18e940df373c4972ae5aa0ad40130a1c.webp,2017,76000.0,diesel,mecanica,Lima,negro,4.0,tela,2477.0,7
NISSAN,ALMERA,otros,USD,5500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/almera/pe/RT_PU_d41f181978e745b9abe319428bb4cae7.webp,2003,167000.0,gasolina,automatica,Provincias,rojo,4.0,tela,1596.0,21
SSANGYONG,ACTYON,4x2,USD,9500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ssangyong/actyon/pe/RT_PU_80b552e085db4f5390585312eb6c57a2.webp,2013,100000.0,gasolina,mecanica,Provincias,plata,4.0,tela,2300.0,11
GEELY,COOLRAY,otros,USD,21990.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/geely/coolray/pe/RT_PU_cf16000fcba746378389595831ecc7b7.webp,2022,100.0,gasolina,automatica,Lima,otro,4.0,tela_cuero,1477.0,2
TOYOTA,RAV4,4x2,USD,23800.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_e0ddf8bf4f7a4a028edf9612281472ba.webp,2017,59500.0,gasolina,mecanica,Provincias,negro,4.0,tela,1987.0,7
MAZDA,3 SEDÁN,otros,USD,15350.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_d97c16a0d9a1414589eca3a24bd1442e.webp,2016,58000.0,gasolina,mecanica,Provincias,gris,4.0,cuero,1598.0,8
PEUGEOT,5008,otros,USD,10900.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/peugeot/5008/pe/RT_PU_8a11dc11a005451494ad6796f45833db.webp,2012,69000.0,gasolina,automatica,Lima,gris,4.0,tela,1498.0,12
GREAT WALL,H3,4x2,USD,8500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/great-wall/h3/pe/RT_PU_ce03075a7e8146b3affda5dabecc4dda.webp,2013,134000.0,gasolina,mecanica,Lima,negro,4.0,tela,2000.0,11
SUZUKI,ERTIGA,otros,USD,17500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/ertiga/pe/RT_PU_351d7a0c136a4b109f4f1615c3e711f9.webp,2020,50000.0,gasolina,automatica,Lima,negro,4.0,tela,1462.0,4
GEELY,GC7,otros,USD,7000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/geely/gc7/pe/RT_PU_7122b9f654ce4b3f8f3cb6afdde81a2f.webp,2015,70000.0,gasolina,automatica,Lima,rojo,4.0,cuero,1498.0,9
TOYOTA,RAV4,4x2,USD,17800.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_5d1c8b69f6cf4fbea87c39d487bdb2b2.webp,2015,79000.0,gasolina,automatica,Lima,negro,4.0,tela,1987.0,9
SUZUKI,VITARA,premium,USD,17500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/vitara/pe/RT_PU_e4344eb49c344604bfadbcd9fc8f4f78.webp,2017,71000.0,gasolina,automatica,Lima,plata,4.0,tela,1586.0,7
NISSAN,X-TRAIL,otros,USD,12950.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/x-trail/pe/RT_PU_57dafe0f386b4a228d0c21e0f8f2d6a4.webp,2011,129000.0,gasolina,mecanica,Lima,gris,4.0,cuero,2488.0,13
MAZDA,3 SPORT,otros,USD,17490.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sport/pe/RT_PU_3a4995019ffe457d9ad372c27e7bd809.webp,2018,38000.0,gasolina,mecanica,Lima,plata,4.0,tela,1998.0,6
TOYOTA,HILUX,4x4,USD,28000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_47fefbcc11ac4d48978941b4880c094b.webp,2017,74671.0,gasolina,otros,Provincias,blanco,,otros,,7
KIA,RIO,otros,USD,9400.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio/pe/RT_PU_6d4fc7aa276f4270a8fb381203e9c595.webp,2017,120000.0,gasolina,mecanica,Lima,gris,4.0,tela,1399.0,7
TOYOTA,RAV4,otros,USD,20000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_1c8238a5f8374982a25fae20f50e571c.jpg,2013,41000.0,gasolina,automatica,Lima,plata,4.0,tela,2362.0,11
PEUGEOT,BIPPER,otros,USD,7500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/peugeot/bipper/pe/RT_PU_b5af39eeed894f48ae7378023b8e52b8.webp,2014,128000.0,gasolina,mecanica,Lima,blanco,4.0,tela,1360.0,10
MITSUBISHI,ASX,otros,USD,14800.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/asx/pe/RT_PU_5b5d83f1fb8441f285f1b5d60ef6b89b.webp,2015,98000.0,gasolina,automatica,Provincias,rojo,4.0,tela,1998.0,9
MAZDA,CX-5,otros,USD,21000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-5/pe/RT_PU_17beef573ee14eea9d294327d2b03451.webp,2018,51000.0,gasolina,automatica,Lima,gris,4.0,tela,1998.0,6
KIA,CADENZA,otros,USD,11000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cadenza/pe/RT_PU_199c671711084f3e8b3879a5af1af698.webp,2011,79000.0,gasolina,automatica,Provincias,blanco,6.0,cuero,3500.0,13
SUZUKI,DZIRE,otros,USD,11000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/dzire/pe/RT_PU_5a11c4b9fa1c4113bdd6b02e2e2236bd.webp,2019,45000.0,gasolina,automatica,Lima,negro,4.0,tela,1197.0,5
MAZDA,CX-3,otros,USD,17500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-3/pe/RT_PU_e2dad5c5cfb147a4a4a840343ce376ba.webp,2020,23600.0,gasolina,mecanica,Lima,blanco,4.0,tela,1998.0,4
MERCEDES BENZ,CLASE A,otros,USD,15200.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mercedes-benz/clase-a/pe/RT_PU_da480b9294a84627a868315936dc7011.webp,2014,49000.0,gasolina,mecanica,Lima,negro,4.0,tela,1595.0,10
VOLVO,460 GLT,otros,USD,2900.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volvo/460-glt/pe/RT_PU_4e939b3df0064b9cb3d8d95ebe971294.webp,1989,162000.0,gasolina,otros,Lima,blanco,,otros,,35
NISSAN,FRONTIER,otros,USD,30000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/frontier/pe/RT_PU_cfc47da64a6443a78f2930bd8317fce0.webp,2022,3200.0,diesel,mecanica,Provincias,plata,4.0,tela,2488.0,2
RENAULT,DUSTER,4x2,USD,8700.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/renault/duster/pe/RT_PU_69c6d0256a674482b2d15c4ae06c4a12.webp,2013,92000.0,gasolina,mecanica,Provincias,gris,4.0,tela,1998.0,11
SUZUKI,ERTIGA,otros,USD,20000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/ertiga/pe/RT_PU_3f07500460ed4201bb467ef0af1e6251.jpg,2022,1264.0,gasolina,mecanica,Provincias,plata,4.0,tela,1462.0,2
JEEP,RENEGADE,otros,USD,20000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jeep/renegade/pe/RT_PU_31bf4dd2f19e429097af39e03c4e7303.webp,2018,52000.0,gasolina,automatica,Lima,blanco,4.0,tela,1747.0,6
NISSAN,TIIDA SEDÁN,otros,USD,8500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/tiida-sedan/pe/RT_PU_77b5f191cda24aad89d4cdf22770e25e.webp,2010,90000.0,gasolina,mecanica,Lima,plata,4.0,tela,1598.0,14
KIA,RIO CROSS,premium,PEN,12500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio-cross/pe/RT_PU_22c9817108ae428c9c0d58066073cfdf.webp,2019,90000.0,gasolina,automatica,Lima,negro,4.0,tela,1368.0,5
MITSUBISHI,MONTERO,otros,USD,3000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/montero/pe/RT_PU_11813034500942c884e6fe6eb00d1664.webp,1993,100000.0,diesel,automatica,Lima,blanco,4.0,cuero,3200.0,31
JEEP,GRAND CHEROKEE,premium,USD,12000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jeep/grand-cherokee/pe/RT_PU_3b29a7dca2ea4dae86b6a012268b2684.webp,2007,160000.0,gasolina,otros,Lima,rojo,,otros,,17
TOYOTA,ETIOS,otros,USD,13000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/etios/pe/RT_PU_29212f47cd0c4c9da1e33b2e1331fab3.webp,2021,24000.0,gasolina,mecanica,Lima,blanco,4.0,tela,1496.0,3
MG,ZX,otros,USD,14990.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mg/zx/pe/RT_PU_33d17dcb017e4cdf92df5ad6708c41aa.webp,2020,36000.0,gasolina,mecanica,Lima,plata,4.0,cuero,1498.0,4
VOLKSWAGEN,JETTA,otros,USD,15500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/jetta/pe/RT_PU_ddb4a1ba3098472db8b0f10c8f39c5b4.webp,2017,37000.0,gasolina,mecanica,Provincias,negro,4.0,tela,1984.0,7
SUZUKI,SWIFT HYBRID,otros,USD,14500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift-hybrid/pe/RT_PU_a40201554de240e08c28f5fce10dd642.webp,2022,2364.0,,mecanica,Lima,rojo,,tela,1242.0,2
SUZUKI,SWIFT,otros,USD,6500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift/pe/RT_PU_cecfc0c2ce494bcdb583059af7744d48.webp,2007,104000.0,gasolina,mecanica,Lima,negro,4.0,tela,1328.0,17
TOYOTA,RAV4,4x2,USD,21500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_ce7ec4556ca7479d8b2f14de4a7ec905.webp,2016,60000.0,gasolina,automatica,Lima,negro,4.0,tela,1987.0,8
KIA,SORENTO,premium,USD,16000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sorento/pe/RT_PU_ebf2b356f1334f17afc7d983abd61dff.webp,2013,155000.0,gasolina,automatica,Lima,plata,4.0,cuero,2399.0,11
MAZDA,3 SPORT,premium,USD,19000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sport/pe/RT_PU_ff987e9b4f5f4a5ab0c72f8728a7a04a.webp,2019,33000.0,gasolina,mecanica,Provincias,gris,4.0,cuero,2497.0,5
KIA,CERATO,otros,USD,12000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_02ff3aab1eb04166ae4c4861783092cd.webp,2013,89286.0,gasolina,mecanica,Lima,rojo,4.0,tela,1599.0,11
SUZUKI,SWIFT,otros,USD,3000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift/pe/RT_PU_64acdd37ffe146cba086f375d9a73e2c.webp,1993,52000.0,gasolina,mecanica,Provincias,gris,4.0,tela,1197.0,31
DONGFENG,S500,otros,USD,12000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/dongfeng/s500/pe/RT_PU_e48b916a56d64cb884e32a3fd4f8fa43.webp,2019,51000.0,gasolina,mecanica,Lima,azul,4.0,cuero,1499.0,5
TOYOTA,RUSH,otros,USD,20500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rush/pe/RT_PU_4cbab59c7a3c4767b0e952dedf24eb89.webp,2021,13000.0,gasolina,mecanica,Provincias,rojo,4.0,tela,1496.0,3
MAZDA,3 SEDÁN,otros,USD,17400.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_cc0bde3b4f344129a31a9c9fdb8aee4b.webp,2014,34000.0,gasolina,mecanica,Lima,rojo,4.0,cuero,1598.0,10
MERCEDES BENZ,CLASE S,otros,USD,25000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mercedes-benz/clase-s/pe/RT_PU_93097376b1464b269215b5746fb5f0e7.webp,2010,55000.0,gasolina,otros,Lima,gris,,otros,,14
VOLKSWAGEN,GOL SEDÁN,otros,USD,11300.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/gol-sedan/pe/RT_PU_37e5197895f04aeeb28f61bf9f91c4fd.webp,2017,53000.0,gasolina,automatica,Lima,negro,4.0,tela,1598.0,7
FOTON,GRATOUR PX,otros,USD,9700.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/foton/gratour-px/pe/RT_PU_31f12f15e53740079202eb7a499fa8d5.webp,2018,50000.0,gasolina,mecanica,Provincias,otro,4.0,tela,1311.0,6
CHERY,TIGGO 7 PRO,otros,USD,16400.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/tiggo-7-pro/pe/RT_PU_626feefa5e73432393c6a3fb5711ffd0.webp,2020,47000.0,gasolina,mecanica,Lima,rojo,4.0,cuero,1498.0,4
SUBARU,XV,premium,USD,21500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_ee171191b72c4754949897d8da2fc3b9.webp,2019,46500.0,gasolina,automatica,Lima,azul,4.0,tela,1999.0,5
VOLKSWAGEN,T-CROSS,otros,USD,25500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/t-cross/pe/RT_PU_100f3fe629ac44c290b187a10f0d0862.webp,2020,19500.0,gasolina,otros,Lima,gris,4.0,cuero,1598.0,4
LAND ROVER,VELAR,otros,PEN,75000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/land-rover/velar/pe/RT_PU_808a9e6cc0ff4213ac3c44744a75b9fd.webp,2020,12000.0,gasolina,automatica,Lima,gris,4.0,cuero,2995.0,4
TOYOTA,COROLLA,otros,USD,11000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_d90934740157438287bd190e3a1cb937.webp,2014,87000.0,gasolina,mecanica,Lima,negro,4.0,otros,1600.0,10
KIA,SORENTO,4x2,USD,18200.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sorento/pe/RT_PU_758ff2a00e1a4efc88d5c992e23386e5.webp,2015,63600.0,gasolina,automatica,Lima,blanco,4.0,tela,2359.0,9
MAZDA,CX-3,premium,USD,20000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-3/pe/RT_PU_653c934c85df4bb28cf8621078247764.webp,2018,18500.0,gasolina,automatica,Lima,gris,4.0,cuero,1998.0,6
SSANGYONG,REXTON DIESEL,otros,USD,9500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ssangyong/rexton-ii/pe/RT_PU_71eaef199ddc4296b6e0978b52059a3b.webp,2010,250000.0,diesel,mecanica,Lima,negro,5.0,tela,2700.0,14
SUBARU,XV,premium,PEN,15400.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_6ea2faced35e442d8c8cc0aea343a9e5.webp,2014,53000.0,gasolina,mecanica,Provincias,azul,4.0,tela,1995.0,10
NISSAN,X-TRAIL,otros,USD,16900.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/x-trail/pe/RT_PU_06f4bc041674474898c8f621c12dd6f5.webp,2016,92000.0,gasolina,automatica,Lima,otro,4.0,tela,2498.0,8
VOLVO,S60,premium,USD,7500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volvo/s60/pe/RT_PU_58a15b148e954611b9f6bf97772eb6a1.jpg,2005,77400.0,gasolina,automatica,Lima,plata,4.0,cuero,1969.0,19
VOLVO,XC40,otros,USD,42000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volvo/xc40/pe/RT_PU_01c3df940c414dbab4a69464abc3a882.webp,2021,11500.0,gasolina,automatica,Provincias,negro,4.0,cuero,1969.0,3
SUBARU,XV,otros,USD,17500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_8d3ff071527e4ee0b4490d5badfabba9.webp,2016,67500.0,gasolina,mecanica,Provincias,plata,4.0,tela,2000.0,8
DONGFENG,S500,otros,USD,37500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/dongfeng/s500/pe/RT_PU_c751b954a39447b9be933a9799fca9d5.webp,2017,130000.0,gasolina,mecanica,Provincias,blanco,4.0,tela,1499.0,7
NISSAN,KICKS,otros,USD,18400.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/kicks/pe/RT_PU_81288c40e3e945be8443c5c7119575ea.webp,2020,28000.0,gasolina,mecanica,Provincias,blanco,4.0,tela,1598.0,4
NISSAN,NP300 FRONTIER,4x4,USD,25900.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/np300-frontier/pe/RT_PU_846fcd5d908847ab972f5c84607aba4f.webp,2020,73000.0,diesel,mecanica,Lima,blanco,4.0,tela,2488.0,4
NISSAN,QASHQAI,otros,USD,12000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/qashqai/pe/RT_PU_b3abddfa9b4749d692c4be105d11a2de.webp,2011,140000.0,gasolina,mecanica,Lima,gris,4.0,tela,1998.0,13
GREAT WALL,H3,4x2,USD,8900.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/great-wall/h3/pe/RT_PU_f0655525029a4882affedd7c491d387e.jpg,2013,78000.0,gasolina,mecanica,Lima,negro,4.0,tela,2400.0,11
RENAULT,MASTER MINIBUS,otros,USD,27990.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/renault/master-minibus/pe/RT_PU_740144e977de4d7780b89f6ae38960aa.webp,2015,165000.0,diesel,mecanica,Provincias,blanco,4.0,tela,2299.0,9
TOYOTA,LAND CRUISER PRADO,premium,USD,20000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/land-cruiser-prado/pe/RT_PU_49a655f6f05f456b8046b5459949451f.jpg,2015,91000.0,gasolina,automatica,Provincias,negro,6.0,cuero,3956.0,9
SHINERAY,ANDINA,otros,USD,9800.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/shineray/andina/pe/RT_PU_a44a92c7b2e24f318d36079b64907efb.webp,2019,54000.0,gasolina,mecanica,Lima,plata,4.0,tela,1298.0,5
GREAT WALL,WINGLE,4x2,USD,8300.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/great-wall/wingle/pe/RT_PU_69d94f12ef9b4f1ea08e9259f350061d.webp,2012,100.0,gasolina,mecanica,Provincias,blanco,4.0,tela,2771.0,12
VOLKSWAGEN,BORA,otros,USD,11900.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/bora/pe/RT_PU_e3462b84f8e8403db186ff2404a4a819.webp,2012,52000.0,gasolina,mecanica,Lima,negro,4.0,cuero,1984.0,12
SOUEAST,DX3,otros,USD,14500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/soueast/dx3/pe/RT_PU_c150c7990a6b49a6a2394520594d6561.webp,2020,12000.0,gasolina,mecanica,Lima,gris,4.0,cuero,1498.0,4
TOYOTA,HILUX,4x2,USD,5000.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_790e64c8db1c4a6a8ed3e9f2eb935f7e.jpg,1988,862628.0,gasolina,mecanica,Lima,rojo,4.0,otros,245.0,36
TOYOTA,RAV4,4x2,USD,11500.0,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_48d6de076baa44e28d2675676e5bafec.jpg,2007,127249.0,gasolina,mecanica,Lima,negro,4.0,tela,1987.0,17
