Age,Brands,Cilinder,Color,Currency,Engine,Fuel_type,KM,Location,Models,Price,Transmission,Upholstery,Urlpic,Version,Year
13.0,SUZUKI,3.0,rojo,USD,996.0,gasolina,100575.0,Lima,CELERIO,5900.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/celerio/pe/RT_PU_a9c4f3ec0e2142bf8f6fe8fbfb00a2a8.webp,otros,2011.0
12.0,HONDA,4.0,negro,USD,2354.0,gasolina,95000.0,Provincias,CR-V,12000.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/honda/cr-v/pe/RT_PU_9c403db572444289807a23aa2b2f9030.webp,premium,2012.0
4.0,HYUNDAI,4.0,blanco,USD,1598.0,gasolina,65000.0,Lima,TUCSON,21900.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/tucson/pe/RT_PU_7a084358eee640b9b8fedf7d82d02db2.webp,otros,2020.0
7.0,JAC,4.0,plata,USD,1499.0,gasolina,73000.0,Provincias,S3,9480.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jac/s3/pe/RT_PU_31bce612247d4f199718d83fa5f267da.webp,premium,2017.0
2.0,HONDA,4.0,gris,USD,1799.0,gasolina,40000.0,Lima,HR-V,21500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/honda/hr-v/pe/RT_PU_89b4a92a4bd644b89ca836d085de1e5b.webp,otros,2022.0
6.0,TOYOTA,4.0,gris,USD,2755.0,gasolina,159000.0,Provincias,HILUX,32000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_97e77b1809cf4fad95d112a1bb5fae9a.webp,4x4,2018.0
9.0,TOYOTA,4.0,marron,USD,1329.0,gasolina,49900.0,Provincias,URBAN CRUISER,13000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/urban-cruiser/pe/RT_PU_833da31b07434ba6ac0dceaf9d7f6d4c.webp,otros,2015.0
1.0,TOYOTA,4.0,gris,USD,2755.0,diesel,6111.0,Lima,FORTUNER,54000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/fortuner/pe/RT_PU_2705213a7929443589384c58af6733c8.webp,4x4,2023.0
12.0,KIA,4.0,gris,USD,2000.0,gasolina,85000.0,Lima,SPORTAGE,12900.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sportage/pe/RT_PU_6f34d45dc95a4a6eb00116ae4d727bee.webp,otros,2012.0
9.0,BMW,4.0,plata,USD,1998.0,gasolina,67000.0,Lima,SERIE 5,18490.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/bmw/serie-5/pe/RT_PU_e834cc61591e4b8ba1ef0f0b87bf88c8.webp,otros,2015.0
2.0,GEELY,4.0,rojo,USD,1498.0,gasolina,16115.0,Lima,GX3,12500.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/geely/gx3/pe/RT_PU_9741d54c7fd84cdfa6fbcb2dd93a4037.webp,otros,2022.0
14.0,BMW,6.0,negro,USD,2979.0,gasolina,103892.0,Lima,SERIE 1 COUPÉ,13900.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/bmw/serie-1-coupe/pe/RT_PU_ff770e4b329b486cb34891d1ef739bfc.webp,otros,2010.0
1.0,VOLKSWAGEN,3.0,gris,USD,999.0,gasolina,8900.0,Lima,T-CROSS,22000.0,otros,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/t-cross/pe/RT_PU_e777a9fa36d949e2a14b2c15c1548495.webp,otros,2023.0
7.0,SUZUKI,4.0,gris,USD,1373.0,gasolina,55000.0,Provincias,BALENO,9590.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/baleno/pe/RT_PU_1e50354332334b4db36fe1a36bba1052.webp,otros,2017.0
8.0,DODGE,6.0,negro,USD,3598.0,gasolina,130000.0,Lima,DURANGO,20000.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/dodge/durango/pe/RT_PU_a58ced1df4964ef0b1b5c533663dc619.webp,otros,2016.0
9.0,MERCEDES BENZ,4.0,blanco,USD,1991.0,gasolina,43500.0,Lima,CLASE CLA,24000.0,automatica,tela_cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mercedes-benz/clase-cla/pe/RT_PU_4ffc87c5c74f4553848e9a2f396ba37d.webp,otros,2015.0
12.0,CHERY,4.0,rojo,USD,1597.0,gasolina,113000.0,Lima,TIGGO,7000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/tiggo/pe/RT_PU_7dcb015cf0b344b79568936bc7b14d87.webp,4x2,2012.0
6.0,CHEVROLET,8.0,gris,USD,5300.0,gasolina,45000.0,Lima,TAHOE,46000.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/tahoe/pe/RT_PU_27f5f7b844604533a9374245f43a5d1f.webp,otros,2018.0
6.0,SUZUKI,4.0,blanco,USD,1197.0,gasolina,39500.0,Lima,SWIFT,10500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift/pe/RT_PU_490f025e9c6a47b687dc971f1fb1a4c6.webp,otros,2018.0
12.0,TOYOTA,4.0,azul,USD,2694.0,gasolina,133000.0,Lima,LAND CRUISER PRADO,25000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/land-cruiser-prado/pe/RT_PU_242fc68ca1e34f47b138b8c2b5b608a4.webp,premium,2012.0
10.0,KIA,4.0,gris,USD,2000.0,gasolina,106000.0,Provincias,SPORTAGE,14400.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sportage/pe/RT_PU_3d53be916bbd46bd929a4ce33809043f.webp,otros,2014.0
1.0,NISSAN,4.0,gris,USD,2488.0,diesel,22000.0,Lima,FRONTIER,37500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/frontier/pe/RT_PU_41d82d235c7d45b1830c2a39f817d45b.webp,4x4,2023.0
13.0,KIA,4.0,negro,USD,1399.0,gasolina,175000.0,Lima,RIO,6500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio/pe/RT_PU_a724dd401aab41e3a87e3644bea3f454.webp,premium,2011.0
9.0,TOYOTA,4.0,plata,USD,1798.0,gasolina,142000.0,Lima,COROLLA,11999.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_0de0cd9838594ba79f8599998fd46cd7.webp,otros,2015.0
8.0,MAHINDRA,4.0,blanco,USD,2200.0,diesel,104000.0,Provincias,PIK UP,10100.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mahindra/pik-up/pe/RT_PU_0c2417d9c5084e39bc03e821388450f2.webp,4x4,2016.0
28.0,BMW,4.0,otros,USD,1900.0,gasolina,267902.0,Lima,SERIE 3,5090.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/bmw/serie-3/pe/RT_PU_3b757ea32f0c42af9ede0c2d08523dc1.webp,otros,1996.0
8.0,VOLKSWAGEN,4.0,gris,USD,1596.0,gasolina,170000.0,Provincias,GOL,8000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/gol/pe/RT_PU_20d2e828127f4158815f500dd97fb454.webp,otros,2016.0
4.0,SUBARU,4.0,gris,USD,1995.0,gasolina,70000.0,Lima,IMPREZA SPORT,19800.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/impreza-sport/pe/RT_PU_7ba0d7ceb5ef480796febac733eb1fea.webp,premium,2020.0
11.0,HYUNDAI,4.0,blanco,USD,2349.0,gasolina,190000.0,Lima,SANTA FE,4078.947368421053,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/santa-fe/pe/RT_PU_3f969d500e834acca06f3dbe8df24aee.webp,4x2,2013.0
5.0,KIA,4.0,plata,USD,1999.0,gasolina,35200.0,Lima,SPORTAGE,23000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sportage/pe/RT_PU_16fae34735f24fc9b3ffcfe1965e567d.webp,premium,2019.0
12.0,SUZUKI,4.0,gris,USD,1590.0,gasolina,166882.0,Provincias,APV,11000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/apv/pe/RT_PU_e8ec2877c8c34d8a92ae5bf7161360e0.webp,otros,2012.0
13.0,TOYOTA,4.0,negro,USD,2694.0,gasolina,190000.0,Lima,LAND CRUISER PRADO,23500.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/land-cruiser-prado/pe/RT_PU_d420527b6d424165864e23b06e4c6140.webp,premium,2011.0
2.0,TOYOTA,4.0,gris,USD,1329.0,gasolina,50000.0,Provincias,YARIS SEDÁN,14800.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/yaris-sedan/pe/RT_PU_ab0d098ecab040cf807fc742e07ea436.webp,otros,2022.0
5.0,TOYOTA,4.0,blanco,USD,1798.0,gasolina,34000.0,Lima,COROLLA,17000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_8976a86f5036460d8382a9b44557cbca.webp,otros,2019.0
3.0,TOYOTA,4.0,blanco,USD,1496.0,gasolina,25000.0,Lima,RUSH,23000.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rush/pe/RT_PU_5c1bb9b3ece34930afa222282d0e0fe1.webp,premium,2021.0
10.0,FIAT,4.0,blanco,USD,1242.0,gasolina,164000.0,Lima,FIORINO,3289.4736842105262,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/fiat/fiorino/pe/RT_PU_681e6e74e5664d8daea012f851512cf5.webp,otros,2014.0
5.0,MITSUBISHI,4.0,gris,USD,1499.0,gasolina,27900.0,Lima,XPANDER,17000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/xpander/pe/RT_PU_d52ea0eed641411f9c55677c39fd4cf9.webp,otros,2019.0
12.0,NISSAN,4.0,negro,USD,1598.0,gasolina,91000.0,Lima,VERSA,8200.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/versa/pe/RT_PU_bf28823bd8614d72bbba6d57c96df9c5.webp,otros,2012.0
21.0,NISSAN,4.0,blanco,USD,1600.0,gasolina,250000.0,Lima,AD,4700.0,automatica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/ad/pe/RT_PU_91d96859868d40638822819e3af754f6.webp,otros,2003.0
6.0,HYUNDAI,4.0,blanco,USD,1248.0,gasolina,149997.0,Provincias,GRAND I10 SEDAN,8500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/grand-i10-sedan/pe/RT_PU_25a39eff97234ff9927ec35c7842c696.webp,otros,2018.0
5.0,MERCEDES BENZ,4.0,plata,USD,1595.0,gasolina,47000.0,Lima,CLASE GLA,33000.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mercedes-benz/clase-gla/pe/RT_PU_e481426674dc43da82abe0b78bcc766c.webp,otros,2019.0
31.0,NISSAN,4.0,plata,USD,2700.0,gasolina,289398.0,Lima,FIERA,5700.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/fiera/pe/RT_PU_8622f101b93545dca4c27c58ff51924e.webp,4x2,1993.0
4.0,MINI,4.0,rojo,USD,1998.0,gasolina,32000.0,Provincias,COOPER COUNTRYMAN,27900.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mini/cooper-countryman/pe/RT_PU_e61c84d4d5444d2e8e9166538a88d48e.webp,otros,2020.0
10.0,TOYOTA,4.0,marron,USD,1299.0,gasolina,121535.0,Lima,YARIS SEDÁN,3368.4210526315787,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/yaris-sedan/pe/RT_PU_92478630bd934e3ba04bc216c530eb4d.webp,otros,2014.0
7.0,TOYOTA,4.0,negro,USD,1798.0,gasolina,159000.0,Lima,COROLLA,3921.052631578947,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_635362b616be40e48713411d202465d9.webp,otros,2017.0
6.0,TOYOTA,4.0,plata,USD,1987.0,gasolina,31000.0,Lima,RAV4,22800.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_508b0993f14f4dcdaa9200a8cdc1098e.webp,4x2,2018.0
6.0,FORD,6.0,negro,USD,3500.0,gasolina,20000.0,Lima,EXPLORER,35500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/explorer/pe/RT_PU_42e3b365a5714208a8f637a137f3ca20.webp,otros,2018.0
10.0,HYUNDAI,4.0,negro,USD,1600.0,gasolina,200000.0,Lima,ELANTRA,10500.0,mecanica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/elantra/pe/RT_PU_a5ace8b316bd4fb5867436f5172bf43a.webp,otros,2014.0
1.0,HONDA,4.0,azul,USD,1498.0,gasolina,12500.0,Lima,WR-V,18500.0,automatica_secuencial,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/honda/wr-v/pe/RT_PU_0dbe904818fb475f8adc347db1cff48f.webp,premium,2023.0
2.0,HONDA,4.0,gris,USD,1500.0,gasolina,8000.0,Provincias,CITY,19000.0,automatica_secuencial,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/honda/city/pe/RT_PU_8791042de5dd4af39af787604823bf5f.webp,otros,2022.0
2.0,RENAULT,4.0,rojo,USD,1598.0,gasolina,10000.0,Lima,STEPWAY,15000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/renault/stepway/pe/RT_PU_d112d53d36984ee9b0ce938022105084.webp,otros,2022.0
6.0,TOYOTA,4.0,plata,USD,1987.0,gasolina,45000.0,Lima,RAV4,21900.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_5a927fbec67245beb4d42bb76761ee86.webp,4x2,2018.0
4.0,KIA,4.0,plata,USD,1250.0,gasolina,32000.0,Lima,PICANTO CROSS,11300.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/picanto-cross/pe/RT_PU_98db0ace9cc743d48982c9e17c676f9b.webp,otros,2020.0
6.0,KIA,4.0,gris,USD,1591.0,gasolina,88000.0,Provincias,CERATO,14500.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_e0468f1826be4cd5bca21ed80122f5e3.webp,otros,2018.0
2.0,HYUNDAI,4.0,negro,USD,1998.0,gasolina,14000.0,Lima,TUCSON,27500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/tucson/pe/RT_PU_4faddc0725554c6baf2aee681769e180.webp,4x2,2022.0
2.0,KIA,4.0,gris,USD,1591.0,gasolina,15000.0,Lima,SELTOS,17500.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/seltos/pe/RT_PU_f9d75d282c284791ac0d2ff7760fab85.webp,premium,2022.0
19.0,SUZUKI,4.0,azul,USD,1995.0,gasolina,88000.0,Provincias,GRAND NOMADE,9000.0,mecanica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/grand-nomade/pe/RT_PU_2489fbcf237e41cfabd5a85292e25c46.webp,4x4,2005.0
4.0,VOLKSWAGEN,4.0,gris,USD,1598.0,gasolina,20300.0,Lima,CROSSFOX,2973.684210526316,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/crossfox/pe/RT_PU_d947212addbe4e6a9f60c74aa4beb91d.webp,otros,2020.0
45.0,VOLVO,,azul,USD,,gasolina,80000.0,Lima,244,5000.0,otros,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volvo/244/pe/RT_PU_935347564f404625a04e30f1a1e5214c.webp,otros,1979.0
5.0,SUBARU,4.0,gris,USD,1599.0,gasolina,42000.0,Lima,XV,18000.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_2c5652472cce434192713eac0a731f87.webp,premium,2019.0
8.0,JAC,4.0,gris,USD,2771.0,diesel,98000.0,Provincias,REFINE,12700.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jac/refine/pe/RT_PU_f039b5ba00f44184a3f877744f000b82.webp,otros,2016.0
26.0,SUBARU,4.0,blanco,USD,1995.0,gasolina,170000.0,Lima,IMPREZA SEDÁN,3000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/impreza-sedan/pe/RT_PU_7ba4ca88e04c4476a6c7e303119a116b.webp,premium,1998.0
12.0,CHEVROLET,4.0,negro,USD,1799.0,gasolina,65000.0,Lima,CRUZE SEDÁN,8500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/cruze-sedan/pe/RT_PU_661db9ba0f374846995f148144079f5f.webp,otros,2012.0
9.0,SUZUKI,4.0,plata,USD,1586.0,gasolina,68000.0,Lima,S-CROSS,11700.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/s-cross/pe/RT_PU_ed2ab47538b5417eb85714340b73b4ea.webp,otros,2015.0
6.0,GREAT WALL,4.0,negro,USD,2000.0,gasolina,48600.0,Provincias,H3,10300.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/great-wall/h3/pe/RT_PU_afc21aeda4ab471bbf270bde48e614f6.webp,4x2,2018.0
8.0,RENAULT,4.0,gris,USD,1998.0,gasolina,85000.0,Provincias,DUSTER OROCH,11300.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/renault/duster-oroch/pe/RT_PU_1947b69c819b4e2dbdb44b02733dacea.webp,otros,2016.0
10.0,HONDA,4.0,plata,USD,1799.0,gasolina,42600.0,Lima,CIVIC,16000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/honda/civic/pe/RT_PU_7e0207965e3840bcabacf94929b9cbba.webp,otros,2014.0
12.0,FORD,4.0,gris,USD,1600.0,gasolina,117.0,Lima,ECOSPORT,9000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/ecosport/pe/RT_PU_fdc3edfa211f481f88bc4e50976c8460.webp,otros,2012.0
4.0,HYUNDAI,4.0,blanco,USD,1591.0,gasolina,60000.0,Lima,ELANTRA,15400.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/elantra/pe/RT_PU_33f8a6580a8e4e80add0143f7c4c0788.webp,otros,2020.0
18.0,TOYOTA,4.0,rojo,USD,1497.0,gasolina,103300.0,Provincias,YARIS SEDÁN,9500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/yaris-sedan/pe/RT_PU_914537da99b540acb3dc3999b4383a94.webp,otros,2006.0
5.0,MITSUBISHI,4.0,plata,USD,1998.0,gasolina,92600.0,Provincias,ASX,14500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/asx/pe/RT_PU_56843aeea40c4e66a6e40428a2174027.webp,otros,2019.0
9.0,AUDI,4.0,blanco,USD,1800.0,gasolina,67000.0,Lima,A4,14200.0,otros,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/audi/a4/pe/RT_PU_da373d7f519441fa9ecf68a7c83c5c12.webp,otros,2015.0
9.0,JEEP,4.0,otros,USD,2500.0,gasolina,66000.0,Provincias,CHEROKEE,18000.0,mecanica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jeep/cherokee/pe/RT_PU_a3fdda075d914babb64e87b9b6f59ae8.webp,otros,2015.0
19.0,MERCEDES BENZ,4.0,azul,USD,1496.0,gasolina,127000.0,Lima,CLASE C,6973.684210526316,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mercedes-benz/clase-c/pe/RT_PU_b68da802096e4542a6ea21874d88272f.webp,otros,2005.0
10.0,NISSAN,4.0,rojo,USD,2498.0,gasolina,80000.0,Lima,X-TRAIL,17200.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/x-trail/pe/RT_PU_ce8fbea5fc0b43439c9e45c51eadfaee.webp,otros,2014.0
8.0,RENAULT,4.0,blanco,USD,2299.0,diesel,234000.0,Provincias,MASTER MINIBUS,29900.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/renault/master-minibus/pe/RT_PU_8b128bf93168423b84ab60179cc642fa.webp,otros,2016.0
9.0,MITSUBISHI,4.0,negro,USD,2442.0,gasolina,64250.0,Lima,L200,16000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/l200/pe/RT_PU_ceacc4c5124740c3a98b8c8a70a72fa9.webp,4x4,2015.0
4.0,FORD,4.0,plata,USD,3198.0,diesel,18000.0,Provincias,RANGER,28500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/ranger/pe/RT_PU_ff9c9d1e7f3b4f4c951d99e2f808e45d.webp,4x4,2020.0
7.0,VOLKSWAGEN,4.0,azul,USD,1598.0,gasolina,58000.0,Lima,GOL SEDÁN,10000.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/gol-sedan/pe/RT_PU_9d53e726ce324c66b8a9486f87d76b5f.webp,otros,2017.0
11.0,BMW,4.0,negro,USD,1596.0,gasolina,170800.0,Lima,SERIE 1,12500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/bmw/serie-1/pe/RT_PU_16479e1ccb5843cdae507925e0ee5037.webp,otros,2013.0
9.0,KIA,4.0,otros,USD,1599.0,gasolina,161000.0,Lima,CERATO,10999.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_e25c6759904b461ab3f2fa282642a43c.webp,premium,2015.0
6.0,AUDI,4.0,plata,USD,1984.0,gasolina,49000.0,Lima,Q5,33000.0,otros,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/audi/q5/pe/RT_PU_329059a1f4e44174b25fb700e3e87a0e.webp,otros,2018.0
2.0,CHERY,4.0,rojo,USD,1498.0,gasolina,17000.0,Lima,TIGGO 7 PRO,20150.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/tiggo-7-pro/pe/RT_PU_d3b8c0750cb24013b283ba201bdeb88a.webp,otros,2022.0
11.0,RENAULT,4.0,plata,USD,1598.0,gasolina,141851.0,Lima,LOGAN,6430.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/renault/logan/pe/RT_PU_c933a1415bf04e4893be2b5b15180570.webp,otros,2013.0
15.0,GREAT WALL,4.0,gris,USD,2300.0,gasolina,98564.0,Lima,SAFE,6470.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/great-wall/safe/pe/RT_PU_f42230387ec3436baa897970be81ce29.webp,4x4,2009.0
2.0,TOYOTA,4.0,plata,USD,1496.0,gasolina,11900.0,Lima,RUSH,22000.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rush/pe/RT_PU_abf71a07bd634cb383253565e3a04672.webp,premium,2022.0
29.0,VOLVO,,otros,USD,,gasolina,114113.0,Lima,460 GLT,4200.0,otros,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volvo/460-glt/pe/RT_PU_c6f2485de2204eb5b995828752de6b0f.webp,otros,1995.0
14.0,KIA,4.0,plata,USD,1591.0,gasolina,153000.0,Lima,CERATO,8700.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_4fcf5894b56b43e5a9a30439b442f2f5.webp,otros,2010.0
9.0,FORD,4.0,rojo,USD,1600.0,gasolina,35500.0,Lima,ECOSPORT,3421.052631578947,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/ecosport/pe/RT_PU_22c9dff9ea7645e48f1bc169f65fdcba.webp,otros,2015.0
18.0,HONDA,4.0,marron,USD,2354.0,gasolina,149000.0,Lima,ACCORD,6500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/honda/accord/pe/RT_PU_f7bfaa27a5c54bfe955c53280b62ba08.webp,otros,2006.0
7.0,NISSAN,4.0,gris,USD,2488.0,gasolina,59600.0,Provincias,X-TRAIL,18900.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/x-trail/pe/RT_PU_df4a06e5ffc2471c873533bc5d4e7a12.webp,4x4,2017.0
6.0,LAND ROVER,4.0,rojo,USD,1999.0,gasolina,49677.0,Lima,DISCOVERY SPORT,32000.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/land-rover/discovery-sport/pe/RT_PU_dba82d8abd9f4d72a9957668da3a422e.webp,otros,2018.0
10.0,SUBARU,4.0,gris,USD,2000.0,gasolina,91000.0,Provincias,FORESTER,14800.0,automatica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/forester/pe/RT_PU_8c2fa9706b43401591fcfd32b49cdfa0.webp,premium,2014.0
2.0,TOYOTA,4.0,blanco,USD,2755.0,gasolina,40000.0,Provincias,HILUX,39500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_99b50b8cf4424bbb80e196c1f62299e0.webp,4x4,2022.0
6.0,SUBARU,4.0,gris,USD,1995.0,gasolina,60400.0,Lima,XV,21900.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_d599e8a218b84d8ab02f914a60c97ac7.webp,premium,2018.0
10.0,MITSUBISHI,4.0,otros,USD,1998.0,gasolina,62500.0,Lima,OUTLANDER,17500.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/outlander/pe/RT_PU_5a8a1c45ea5d4735a079d105c1e96ff2.webp,otros,2014.0
